85	2	66	32	0.0915	0.48257	0.853	1.5112	1.11E-06
86	2	68	30	0.08935	0.47783	0.803	1.52811	1.09E-06
87	2	70	28	0.08722	0.47381	0.762	1.54399	1.07E-06
88	2	72	26	0.08512	0.47073	0.73	1.55871	1.08E-06
89	2	74	24	0.08301	0.46874	0.708	1.57218	1.11E-06
90	2	76	22	0.0808	0.46794	0.694	1.58441	1.17E-06
91	2	78	20	0.07841	0.46844	0.687	1.59538	1.28E-06
92	2	80	18	0.07576	0.47038	0.687	1.6051	1.43E-06
93	2	82	16	0.07279	0.47394	0.695	1.61356	1.63E-06
94	2	84	14	0.06947	0.47928	0.711	1.62073	1.87E-06
95	2	86	12	0.0658	0.48658	0.735	1.62653	2.17E-06
96	2	88	10	0.06185	0.49605	0.77	1.63085	2.52E-06
97	2	90	8	0.05776	0.50791	0.82	1.63347	2.94E-06
98	2	92	6	0.05371	0.52234	0.89	1.63412	3.43E-06
99	2	94	4	0.04994	0.53921	0.987	1.63259	4.02E-06
100	2	96	2	0.04655	0.55781	1.119	1.62884	4.72E-06
101	2	98	0	0.04351	0.57697	1.294	1.62316	5.56E-06
102	4	0	96	0.10654	0.49401	1.634	1.14857	2.12E-06
103	4	2	94	0.10586	0.49826	1.697	1.14754	2.10E-06
104	4	4	92	0.10533	0.50212	1.76	1.14786	2.08E-06
105	4	6	90	0.105	0.50555	1.818	1.14953	2.06E-06
106	4	8	88	0.10485	0.50854	1.871	1.15236	2.05E-06
107	4	10	86	0.10482	0.51111	1.915	1.15609	2.05E-06
108	4	12	84	0.10485	0.51327	1.948	1.16051	2.05E-06
109	4	14	82	0.10492	0.51507	1.971	1.16551	2.05E-06
110	4	16	80	0.10498	0.51653	1.984	1.17102	2.06E-06
111	4	18	78	0.10504	0.5177	1.988	1.17702	2.06E-06
112	4	20	76	0.10509	0.5186	1.983	1.18354	2.07E-06
113	4	22	74	0.10513	0.51926	1.971	1.19061	2.07E-06
114	4	24	72	0.10516	0.51969	1.952	1.19826	2.11E-06
115	4	26	70	0.1052	0.51992	1.926	1.20655	2.21E-06
116	4	28	68	0.10524	0.51993	1.895	1.21551	2.40E-06
117	4	30	66	0.10529	0.51975	1.857	1.22522	2.71E-06
118	4	32	64	0.10533	0.51935	1.812	1.23575	3.11E-06
119	4	34	62	0.10536	0.51875	1.762	1.24714	3.44E-06
120	4	36	60	0.10538	0.51794	1.707	1.25943	3.45E-06
121	4	38	58	0.10536	0.51694	1.65	1.27265	3.14E-06
122	4	40	56	0.10528	0.51578	1.591	1.28684	2.73E-06
123	4	42	54	0.10513	0.51449	1.531	1.30209	2.39E-06
124	4	44	52	0.10488	0.51312	1.473	1.31853	2.14E-06
125	4	46	50	0.10449	0.51168	1.415	1.33622	1.94E-06
126	4	48	48	0.10394	0.51013	1.357	1.35511	1.79E-06
127	4	50	46	0.1032	0.50834	1.299	1.37495	1.66E-06
128	4	52	44	0.10223	0.50611	1.237	1.39535	1.56E-06
129	4	54	42	0.10096	0.50324	1.172	1.41589	1.48E-06
130	4	56	40	0.09931	0.49959	1.103	1.43616	1.41E-06
131	4	58	38	0.09729	0.49515	1.032	1.45595	1.34E-06
132	4	60	36	0.09511	0.49017	0.961	1.47539	1.28E-06
133	4	62	34	0.09292	0.48495	0.894	1.49461	1.24E-06
134	4	64	32	0.09072	0.47975	0.833	1.51345	1.20E-06
135	4	66	30	0.08851	0.47486	0.779	1.53161	1.19E-06
136	4	68	28	0.08632	0.47061	0.734	1.54881	1.18E-06
137	4	70	26	0.08414	0.46725	0.699	1.56483	1.18E-06
138	4	72	24	0.08197	0.46497	0.673	1.57953	1.22E-06
139	4	74	22	0.07972	0.46386	0.655	1.59283	1.29E-06
140	4	76	20	0.07734	0.46405	0.646	1.60469	1.41E-06
141	4	78	18	0.07472	0.46567	0.644	1.61509	1.59E-06
142	4	80	16	0.0718	0.46888	0.649	1.62402	1.82E-06
143	4	82	14	0.06855	0.47388	0.662	1.63146	2.12E-06
144	4	84	12	0.06495	0.48084	0.684	1.63737	2.49E-06
145	4	86	10	0.06106	0.48997	0.715	1.64162	2.93E-06
146	4	88	8	0.05699	0.50152	0.76	1.64404	3.46E-06
147	4	90	6	0.05294	0.51569	0.823	1.64435	4.09E-06
148	4	92	4	0.04913	0.53243	0.91	1.64234	4.84E-06
149	4	94	2	0.04568	0.55113	1.029	1.63794	5.75E-06
150	4	96	0	0.04259	0.57065	1.187	1.63142	6.86E-06
151	6	0	94	0.10542	0.4924	1.663	1.14558	2.09E-06
152	6	2	92	0.10484	0.49644	1.73	1.14514	2.08E-06
153	6	4	90	0.10437	0.5001	1.793	1.14613	2.06E-06
154	6	6	88	0.10403	0.50332	1.851	1.14842	2.05E-06
155	6	8	86	0.10385	0.5061	1.901	1.15179	2.03E-06
156	6	10	84	0.10379	0.50847	1.941	1.15599	2.03E-06
157	6	12	82	0.1038	0.51045	1.971	1.16084	2.03E-06
158	6	14	80	0.10384	0.51206	1.99	1.16623	2.04E-06
159	6	16	78	0.10388	0.51335	1.999	1.17213	2.05E-06
160	6	18	76	0.10391	0.51435	1.998	1.17854	2.07E-06
161	6	20	74	0.10394	0.51509	1.988	1.1855	2.08E-06
162	6	22	72	0.10397	0.51558	1.971	1.19304	2.12E-06
163	6	24	70	0.104	0.51584	1.947	1.20121	2.18E-06
164	6	26	68	0.10403	0.51589	1.916	1.21006	2.32E-06
165	6	28	66	0.10406	0.51572	1.879	1.21964	2.54E-06
166	6	30	64	0.10409	0.51534	1.835	1.23003	2.85E-06
167	6	32	62	0.10411	0.51474	1.785	1.2413	3.21E-06
168	6	34	60	0.10411	0.51394	1.729	1.25352	3.44E-06
169	6	36	58	0.10407	0.51293	1.669	1.26675	3.33E-06
170	6	38	56	0.10399	0.51174	1.606	1.28102	2.94E-06
171	6	40	54	0.10384	0.51041	1.543	1.29638	2.54E-06
172	6	42	52	0.1036	0.50898	1.48	1.31292	2.25E-06
173	6	44	50	0.10324	0.5075	1.418	1.33072	2.03E-06
174	6	46	48	0.10273	0.50594	1.358	1.34979	1.86E-06
175	6	48	46	0.10206	0.50422	1.297	1.36997	1.73E-06
176	6	50	44	0.10117	0.50218	1.233	1.39092	1.62E-06
177	6	52	42	0.10002	0.49959	1.167	1.41221	1.54E-06
178	6	54	40	0.09852	0.49627	1.097	1.43345	1.47E-06
179	6	56	38	0.09664	0.49215	1.024	1.45429	1.41E-06
180	6	58	36	0.09447	0.48735	0.952	1.47468	1.36E-06
181	6	60	34	0.09222	0.48218	0.882	1.49484	1.31E-06
182	6	62	32	0.08997	0.47696	0.817	1.51474	1.28E-06
183	6	64	30	0.08771	0.47195	0.76	1.53413	1.26E-06
184	6	66	28	0.08544	0.46749	0.711	1.55266	1.26E-06
185	6	68	26	0.08319	0.46387	0.672	1.57005	1.27E-06
186	6	70	24	0.08095	0.46129	0.643	1.5861	1.30E-06
187	6	72	22	0.07866	0.45989	0.622	1.60065	1.38E-06
188	6	74	20	0.07626	0.45978	0.61	1.61359	1.51E-06
189	6	76	18	0.07365	0.46108	0.605	1.62485	1.71E-06
190	6	78	16	0.07078	0.46396	0.608	1.63442	1.96E-06
191	6	80	14	0.06759	0.46861	0.618	1.64226	2.29E-06
192	6	82	12	0.06406	0.47522	0.637	1.64836	2.70E-06
193	6	84	10	0.06023	0.48401	0.665	1.65262	3.20E-06
194	6	86	8	0.0562	0.49522	0.706	1.65487	3.79E-06
195	6	88	6	0.05216	0.50909	0.762	1.65488	4.50E-06
196	6	90	4	0.04832	0.52565	0.84	1.65241	5.34E-06
197	6	92	2	0.04484	0.54438	0.948	1.64737	6.38E-06
198	6	94	0	0.0417	0.56419	1.092	1.64003	7.66E-06
199	8	0	92	0.10444	0.49062	1.699	1.14278	2.05E-06
200	8	2	90	0.10398	0.49447	1.77	1.14301	2.05E-06
201	8	4	88	0.10358	0.49793	1.836	1.14465	2.04E-06
202	8	6	86	0.10324	0.50094	1.893	1.14754	2.02E-06
203	8	8	84	0.10301	0.50352	1.939	1.15141	2.01E-06
204	8	10	82	0.10289	0.50569	1.976	1.15605	2.00E-06
205	8	12	80	0.10285	0.50747	2.001	1.16129	2.00E-06
206	8	14	78	0.10284	0.50891	2.016	1.16707	2.01E-06
207	8	16	76	0.10285	0.51002	2.019	1.17337	2.03E-06
208	8	18	74	0.10286	0.51085	2.013	1.18021	2.05E-06
209	8	20	72	0.10287	0.51141	1.998	1.18764	2.09E-06
210	8	22	70	0.10288	0.51173	1.975	1.19569	2.15E-06
211	8	24	68	0.10289	0.51181	1.944	1.20442	2.24E-06
212	8	26	66	0.1029	0.51167	1.907	1.21388	2.41E-06
213	8	28	64	0.10292	0.51131	1.864	1.22413	2.65E-06
214	8	30	62	0.10292	0.51072	1.814	1.23524	2.93E-06
215	8	32	60	0.1029	0.50992	1.758	1.24732	3.20E-06
216	8	34	58	0.10285	0.50891	1.696	1.26045	3.30E-06
217	8	36	56	0.10276	0.5077	1.631	1.2747	3.08E-06
218	8	38	54	0.1026	0.50633	1.563	1.29011	2.68E-06
219	8	40	52	0.10235	0.50486	1.496	1.30674	2.34E-06
220	8	42	50	0.10201	0.50332	1.43	1.32465	2.10E-06
221	8	44	48	0.10153	0.50173	1.364	1.34387	1.92E-06
222	8	46	46	0.1009	0.50006	1.3	1.3643	1.77E-06
223	8	48	44	0.10007	0.49815	1.235	1.38569	1.66E-06
224	8	50	42	0.09902	0.4958	1.166	1.40764	1.58E-06
225	8	52	40	0.09766	0.4928	1.095	1.42973	1.52E-06
226	8	54	38	0.09592	0.48901	1.021	1.4516	1.46E-06
227	8	56	36	0.09382	0.48447	0.946	1.47301	1.41E-06
228	8	58	34	0.09155	0.47941	0.874	1.49409	1.37E-06
229	8	60	32	0.08925	0.47418	0.806	1.51499	1.33E-06
230	8	62	30	0.08693	0.46909	0.746	1.53553	1.32E-06
231	8	64	28	0.0846	0.46444	0.693	1.55537	1.32E-06
232	8	66	26	0.08228	0.46057	0.65	1.57417	1.33E-06
233	8	68	24	0.07996	0.45771	0.617	1.59164	1.37E-06
234	8	70	22	0.07762	0.45602	0.593	1.60757	1.45E-06
235	8	72	20	0.07518	0.45561	0.578	1.62176	1.59E-06
236	8	74	18	0.07258	0.4566	0.57	1.63409	1.79E-06
237	8	76	16	0.06973	0.45916	0.571	1.64447	2.07E-06
238	8	78	14	0.06659	0.46347	0.579	1.65288	2.42E-06
239	8	80	12	0.06313	0.46973	0.595	1.65929	2.86E-06
240	8	82	10	0.05937	0.47817	0.62	1.66365	3.41E-06
241	8	84	8	0.05539	0.48903	0.656	1.6658	4.05E-06
242	8	86	6	0.05137	0.50258	0.707	1.66554	4.83E-06
243	8	88	4	0.04752	0.5189	0.778	1.66263	5.76E-06
244	8	90	2	0.044	0.5376	0.876	1.65698	6.89E-06
245	8	92	0	0.04084	0.55763	1.008	1.64881	8.27E-06
246	10	0	90	0.10357	0.48867	1.743	1.14026	2.00E-06
247	10	2	88	0.10321	0.49233	1.817	1.14118	2.00E-06
248	10	4	86	0.10289	0.49559	1.886	1.14344	1.99E-06
249	10	6	84	0.10257	0.49841	1.943	1.14686	1.98E-06
250	10	8	82	0.1023	0.50079	1.987	1.15119	1.97E-06
251	10	10	80	0.1021	0.50275	2.019	1.15624	1.96E-06
252	10	12	78	0.10198	0.50434	2.038	1.16188	1.96E-06
253	10	14	76	0.10192	0.50559	2.047	1.16806	1.97E-06
254	10	16	74	0.10188	0.50652	2.045	1.17477	2.00E-06
255	10	18	72	0.10186	0.50717	2.032	1.18207	2.03E-06
256	10	20	70	0.10185	0.50756	2.011	1.18999	2.09E-06
257	10	22	68	0.10183	0.5077	1.981	1.19858	2.17E-06
258	10	24	66	0.10183	0.5076	1.944	1.20791	2.30E-06
259	10	26	64	0.10181	0.50726	1.9	1.21803	2.48E-06
260	10	28	62	0.1018	0.5067	1.85	1.229	2.71E-06
261	10	30	60	0.10176	0.5059	1.793	1.24091	2.92E-06
262	10	32	58	0.10169	0.50488	1.731	1.25387	3.06E-06
263	10	34	56	0.10157	0.50365	1.663	1.26798	3.02E-06
264	10	36	54	0.1014	0.50226	1.592	1.28333	2.76E-06
265	10	38	52	0.10115	0.50074	1.52	1.29997	2.42E-06
266	10	40	50	0.1008	0.49915	1.449	1.31795	2.15E-06
267	10	42	48	0.10034	0.49752	1.379	1.33728	1.95E-06
268	10	44	46	0.09974	0.49586	1.31	1.35792	1.80E-06
269	10	46	44	0.09896	0.49404	1.241	1.37966	1.68E-06
270	10	48	42	0.09798	0.49188	1.171	1.40215	1.60E-06
271	10	50	40	0.09673	0.48917	1.098	1.42499	1.54E-06
272	10	52	38	0.09514	0.48573	1.022	1.44779	1.49E-06
273	10	54	36	0.09316	0.4815	0.945	1.47025	1.45E-06
274	10	56	34	0.0909	0.47662	0.871	1.49228	1.40E-06
275	10	58	32	0.08854	0.47143	0.8	1.51411	1.37E-06
276	10	60	30	0.08618	0.46627	0.736	1.53571	1.36E-06
277	10	62	28	0.08379	0.46147	0.68	1.55679	1.36E-06
278	10	64	26	0.0814	0.45736	0.634	1.57697	1.38E-06
279	10	66	24	0.07901	0.45422	0.597	1.5959	1.42E-06
280	10	68	22	0.0766	0.45224	0.57	1.61329	1.50E-06
281	10	70	20	0.07412	0.45154	0.551	1.62888	1.64E-06
282	10	72	18	0.0715	0.45223	0.54	1.64246	1.85E-06
283	10	74	16	0.06867	0.45448	0.538	1.65387	2.14E-06
284	10	76	14	0.06556	0.45846	0.543	1.66303	2.51E-06
285	10	78	12	0.06216	0.46438	0.556	1.66991	2.98E-06
286	10	80	10	0.05847	0.47246	0.579	1.67447	3.56E-06
287	10	82	8	0.05455	0.48296	0.611	1.6766	4.27E-06
288	10	84	6	0.05056	0.49616	0.658	1.67612	5.12E-06
289	10	86	4	0.04672	0.51221	0.723	1.6728	6.13E-06
290	10	88	2	0.04318	0.53081	0.812	1.66656	7.36E-06
291	10	90	0	0.03998	0.551	0.932	1.6576	8.84E-06
292	12	0	88	0.10277	0.48654	1.794	1.13806	1.94E-06
293	12	2	86	0.10248	0.49001	1.872	1.13963	1.94E-06
294	12	4	84	0.10222	0.49308	1.942	1.14248	1.94E-06
295	12	6	82	0.10196	0.4957	2.001	1.14638	1.94E-06
296	12	8	80	0.10167	0.49789	2.043	1.15114	1.93E-06
297	12	10	78	0.1014	0.49965	2.07	1.15658	1.92E-06
298	12	12	76	0.10119	0.50104	2.083	1.16261	1.92E-06
299	12	14	74	0.10105	0.5021	2.084	1.16919	1.93E-06
300	12	16	72	0.10097	0.50285	2.075	1.17635	1.96E-06
301	12	18	70	0.10091	0.50332	2.055	1.18412	2.01E-06
302	12	20	68	0.10086	0.50353	2.026	1.19257	2.08E-06
303	12	22	66	0.10082	0.50348	1.989	1.20175	2.19E-06
304	12	24	64	0.10078	0.50318	1.944	1.21172	2.34E-06
305	12	26	62	0.10074	0.50264	1.893	1.22254	2.53E-06
