 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  30. 6.2026    Time:  22:51:37
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0107  0.00000E+00  0.10000E+01 -0.11413E+02  0.10000E+01 -0.20302E-03  0.00000E+00  0.10680E-01 -0.39554E+00  0.10680E-01 -0.21683E-05  0.10000E+02 -0.42100E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47499E+02  0.39554E+00  0.00000E+00      9  0.00000E+00      0.000
       0.0129  0.00000E+00  0.10000E+01 -0.98527E+01  0.10000E+01 -0.20302E-03  0.00000E+00  0.12877E-01 -0.41718E+00  0.12877E-01 -0.26143E-05  0.10000E+02 -0.41998E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47519E+02  0.41718E+00  0.00000E+00     10  0.00000E+00      0.000
       0.0157  0.00000E+00  0.10000E+01 -0.86701E+01  0.99527E+00 -0.20302E-03  0.00000E+00  0.15733E-01 -0.44195E+00  0.15720E-01 -0.31942E-05  0.10000E+02 -0.41870E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47541E+02  0.44195E+00  0.00000E+00     11  0.00000E+00      0.000
       0.0186  0.00000E+00  0.10000E+01 -0.78547E+01  0.97820E+00 -0.20302E-03  0.00000E+00  0.18589E-01 -0.46438E+00  0.18513E-01 -0.37741E-05  0.10000E+02 -0.41754E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47560E+02  0.46438E+00  0.00000E+00     12  0.00000E+00      0.000
       0.0223  0.00000E+00  0.10000E+01 -0.71243E+01  0.96281E+00 -0.20302E-03  0.00000E+00  0.22302E-01 -0.49083E+00  0.22088E-01 -0.45279E-05  0.10000E+02 -0.41635E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47583E+02  0.49083E+00  0.00000E+00     13  0.00000E+00      0.000
       0.0271  0.00000E+00  0.10000E+01 -0.64605E+01  0.94876E+00 -0.20302E-03  0.00000E+00  0.27129E-01 -0.52202E+00  0.26668E-01 -0.55078E-05  0.10000E+02 -0.41526E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47610E+02  0.52202E+00  0.00000E+00     14  0.00000E+00      0.000
       0.0334  0.00000E+00  0.10000E+01 -0.58473E+01  0.94286E+00 -0.20302E-03  0.00000E+00  0.33404E-01 -0.55871E+00  0.32584E-01 -0.67818E-05  0.10000E+02 -0.41425E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47640E+02  0.55871E+00  0.00000E+00     15  0.00000E+00      0.000
       0.0416  0.00000E+00  0.10000E+01 -0.52769E+01  0.94286E+00 -0.20302E-03  0.00000E+00  0.41561E-01 -0.60175E+00  0.40275E-01 -0.84379E-05  0.10000E+02 -0.41318E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47676E+02  0.60175E+00  0.00000E+00     16  0.00000E+00      0.000
       0.0497  0.00000E+00  0.10000E+01 -0.48501E+01  0.94286E+00 -0.20302E-03  0.00000E+00  0.49718E-01 -0.64132E+00  0.47966E-01 -0.10094E-04  0.10000E+02 -0.41211E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47707E+02  0.64132E+00  0.00000E+00     17  0.00000E+00      0.000
       0.0579  0.00000E+00  0.10000E+01 -0.45398E+01  0.94286E+00 -0.20302E-03  0.00000E+00  0.57876E-01 -0.67835E+00  0.55658E-01 -0.11750E-04  0.10000E+02 -0.41101E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47737E+02  0.67835E+00  0.00000E+00     18  0.00000E+00      0.000
       0.0660  0.00000E+00  0.10000E+01 -0.43180E+01  0.94286E+00 -0.20302E-03  0.00000E+00  0.66033E-01 -0.71357E+00  0.63349E-01 -0.13406E-04  0.10000E+02 -0.40990E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47764E+02  0.71357E+00  0.00000E+00     19  0.00000E+00      0.000
       0.0742  0.00000E+00  0.10000E+01 -0.41699E+01  0.94286E+00 -0.20302E-03  0.00000E+00  0.74190E-01 -0.74759E+00  0.71040E-01 -0.15062E-04  0.10000E+02 -0.40895E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47791E+02  0.74759E+00  0.00000E+00     20  0.00000E+00      0.000
       0.0823  0.00000E+00  0.10000E+01 -0.40785E+01  0.94286E+00 -0.20302E-03  0.00000E+00  0.82348E-01 -0.78086E+00  0.78731E-01 -0.16719E-04  0.10000E+02 -0.40811E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47816E+02  0.78086E+00  0.00000E+00     21  0.00000E+00      0.000
       0.0905  0.00000E+00  0.10000E+01 -0.40579E+01  0.93382E+00 -0.20302E-03  0.00000E+00  0.90505E-01 -0.81396E+00  0.86349E-01 -0.18375E-04  0.10000E+02 -0.40746E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47842E+02  0.81396E+00  0.00000E+00     22  0.00000E+00      0.000
       0.0987  0.00000E+00  0.10000E+01 -0.41765E+01  0.91351E+00 -0.20302E-03  0.00000E+00  0.98662E-01 -0.84803E+00  0.93800E-01 -0.20031E-04  0.10000E+02 -0.40686E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47868E+02  0.84803E+00  0.00000E+00     23  0.00000E+00      0.000
       0.1044  0.00000E+00  0.10000E+01 -0.45571E+01  0.89674E+00 -0.20302E-03  0.00000E+00  0.10437E+00 -0.87405E+00  0.98921E-01 -0.21190E-04  0.10000E+02 -0.40635E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47889E+02  0.87405E+00  0.00000E+00     24  0.00000E+00      0.000
       0.1118  0.00000E+00  0.10000E+01 -0.41164E+01  0.88571E+00 -0.20302E-03  0.00000E+00  0.11180E+00 -0.90461E+00  0.10550E+00 -0.22697E-04  0.10000E+02 -0.40572E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47913E+02  0.90461E+00  0.00000E+00     25  0.00000E+00      0.000
       0.1214  0.00000E+00  0.10000E+01 -0.37739E+01  0.88571E+00 -0.20302E-03  0.00000E+00  0.12145E+00 -0.94102E+00  0.11404E+00 -0.24656E-04  0.10000E+02 -0.40477E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47941E+02  0.94102E+00  0.00000E+00     26  0.00000E+00      0.000
       0.1311  0.00000E+00  0.10000E+01 -0.35227E+01  0.88571E+00 -0.20302E-03  0.00000E+00  0.13110E+00 -0.97502E+00  0.12259E+00 -0.26616E-04  0.10000E+02 -0.40390E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47966E+02  0.97502E+00  0.00000E+00     27  0.00000E+00      0.000
       0.1407  0.00000E+00  0.10000E+01 -0.33320E+01  0.88571E+00 -0.20302E-03  0.00000E+00  0.14075E+00 -0.10072E+01  0.13114E+00 -0.28575E-04  0.10000E+02 -0.40314E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.47990E+02  0.10072E+01  0.00000E+00     28  0.00000E+00      0.000
       0.1504  0.00000E+00  0.10000E+01 -0.31789E+01  0.88571E+00 -0.20302E-03  0.00000E+00  0.15040E+00 -0.10378E+01  0.13968E+00 -0.30534E-04  0.10000E+02 -0.40256E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48012E+02  0.10378E+01  0.00000E+00     29  0.00000E+00      0.000
       0.1629  0.00000E+00  0.10000E+01 -0.30436E+01  0.88571E+00 -0.20302E-03  0.00000E+00  0.16294E+00 -0.10760E+01  0.15080E+00 -0.33081E-04  0.10000E+02 -0.40199E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48039E+02  0.10760E+01  0.00000E+00     30  0.00000E+00      0.000
       0.1755  0.00000E+00  0.10000E+01 -0.29262E+01  0.88571E+00 -0.20302E-03  0.00000E+00  0.17549E+00 -0.11127E+01  0.16191E+00 -0.35628E-04  0.10000E+02 -0.40176E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48065E+02  0.11127E+01  0.00000E+00     31  0.00000E+00      0.000
       0.1880  0.00000E+00  0.10000E+01 -0.28183E+01  0.88405E+00 -0.20302E-03  0.00000E+00  0.18803E+00 -0.11481E+01  0.17300E+00 -0.38175E-04  0.10000E+02 -0.40170E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48089E+02  0.11481E+01  0.00000E+00     32  0.00000E+00      0.000
       0.2043  0.00000E+00  0.10000E+01 -0.27316E+01  0.86371E+00 -0.20302E-03  0.00000E+00  0.20434E+00 -0.11926E+01  0.18708E+00 -0.41486E-04  0.10000E+02 -0.40151E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48119E+02  0.11926E+01  0.00000E+00     33  0.00000E+00      0.000
       0.2206  0.00000E+00  0.10000E+01 -0.26508E+01  0.84760E+00 -0.20302E-03  0.00000E+00  0.22065E+00 -0.12359E+01  0.20091E+00 -0.44797E-04  0.10000E+02 -0.40111E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48148E+02  0.12359E+01  0.00000E+00     34  0.00000E+00      0.000
       0.2370  0.00000E+00  0.10000E+01 -0.25987E+01  0.83365E+00 -0.20302E-03  0.00000E+00  0.23696E+00 -0.12783E+01  0.21450E+00 -0.48108E-04  0.10000E+02 -0.40082E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48177E+02  0.12783E+01  0.00000E+00     35  0.00000E+00      0.000
       0.2533  0.00000E+00  0.10000E+01 -0.25880E+01  0.82857E+00 -0.20302E-03  0.00000E+00  0.25327E+00 -0.13205E+01  0.22802E+00 -0.51419E-04  0.10000E+02 -0.40049E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48205E+02  0.13205E+01  0.00000E+00     36  0.00000E+00      0.000
       0.2587  0.00000E+00  0.10000E+01 -0.25940E+01  0.82857E+00 -0.20302E-03  0.00000E+00  0.25870E+00 -0.13346E+01  0.23252E+00 -0.52523E-04  0.10000E+02 -0.40050E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48215E+02  0.13346E+01  0.00000E+00     37  0.00000E+00      0.000
       0.2625  0.00000E+00  0.10000E+01 -0.25678E+01  0.82857E+00 -0.20302E-03  0.00000E+00  0.26251E+00 -0.13443E+01  0.23567E+00 -0.53295E-04  0.10000E+02 -0.40049E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48221E+02  0.13443E+01  0.00000E+00     38  0.00000E+00      0.000
       0.2642  0.00000E+00  0.10000E+01 -0.28827E+01  0.82857E+00 -0.20302E-03  0.00000E+00  0.26416E+00 -0.13491E+01  0.23704E+00 -0.53630E-04  0.10000E+02 -0.40053E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48225E+02  0.13491E+01  0.00000E+00     39  0.00000E+00      0.000
       0.2658  0.00000E+00  0.10000E+01 -0.26192E+01  0.82857E+00 -0.20302E-03  0.00000E+00  0.26581E+00 -0.13534E+01  0.23841E+00 -0.53965E-04  0.10000E+02 -0.40048E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48228E+02  0.13534E+01  0.00000E+00     40  0.00000E+00      0.000
       0.2675  0.00000E+00  0.10000E+01 -0.26152E+01  0.82857E+00 -0.20302E-03  0.00000E+00  0.26745E+00 -0.13577E+01  0.23977E+00 -0.54300E-04  0.10000E+02 -0.40047E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48231E+02  0.13577E+01  0.00000E+00     41  0.00000E+00      0.000
       0.2696  0.00000E+00  0.10000E+01 -0.26224E+01  0.82857E+00 -0.20302E-03  0.00000E+00  0.26960E+00 -0.13633E+01  0.24155E+00 -0.54735E-04  0.10000E+02 -0.40045E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48235E+02  0.13633E+01  0.00000E+00     42  0.00000E+00      0.000
       0.2724  0.00000E+00  0.10000E+01 -0.26138E+01  0.82857E+00 -0.20302E-03  0.00000E+00  0.27238E+00 -0.13706E+01  0.24386E+00 -0.55301E-04  0.10000E+02 -0.40042E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48240E+02  0.13706E+01  0.00000E+00     43  0.00000E+00      0.000
       0.2760  0.00000E+00  0.10000E+01 -0.26973E+01  0.82857E+00 -0.20302E-03  0.00000E+00  0.27601E+00 -0.13804E+01  0.24686E+00 -0.56036E-04  0.10000E+02 -0.40038E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48246E+02  0.13804E+01  0.00000E+00     44  0.00000E+00      0.000
       0.2807  0.00000E+00  0.10000E+01 -0.26435E+01  0.82857E+00 -0.20302E-03  0.00000E+00  0.28072E+00 -0.13928E+01  0.25076E+00 -0.56992E-04  0.10000E+02 -0.40041E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48255E+02  0.13928E+01  0.00000E+00     45  0.00000E+00      0.000
       0.2868  0.00000E+00  0.10000E+01 -0.25812E+01  0.82857E+00 -0.20302E-03  0.00000E+00  0.28684E+00 -0.14087E+01  0.25583E+00 -0.58235E-04  0.10000E+02 -0.40039E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48266E+02  0.14087E+01  0.00000E+00     46  0.00000E+00      0.000
       0.2948  0.00000E+00  0.10000E+01 -0.25182E+01  0.82857E+00 -0.20302E-03  0.00000E+00  0.29480E+00 -0.14287E+01  0.26243E+00 -0.59851E-04  0.10000E+02 -0.40034E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48279E+02  0.14287E+01  0.00000E+00     47  0.00000E+00      0.000
       0.3051  0.00000E+00  0.10000E+01 -0.24451E+01  0.82857E+00 -0.20302E-03  0.00000E+00  0.30515E+00 -0.14540E+01  0.27100E+00 -0.61952E-04  0.10000E+02 -0.40034E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48296E+02  0.14540E+01  0.00000E+00     48  0.00000E+00      0.000
       0.3186  0.00000E+00  0.10000E+01 -0.23714E+01  0.82857E+00 -0.20302E-03  0.00000E+00  0.31860E+00 -0.14859E+01  0.28215E+00 -0.64683E-04  0.10000E+02 -0.40031E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48316E+02  0.14859E+01  0.00000E+00     49  0.00000E+00      0.000
       0.3361  0.00000E+00  0.10000E+01 -0.22984E+01  0.81359E+00 -0.20302E-03  0.00000E+00  0.33608E+00 -0.15261E+01  0.29637E+00 -0.68233E-04  0.10000E+02 -0.40030E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48342E+02  0.15261E+01  0.00000E+00     50  0.00000E+00      0.000
       0.3536  0.00000E+00  0.10000E+01 -0.22314E+01  0.79967E+00 -0.20302E-03  0.00000E+00  0.35357E+00 -0.15651E+01  0.31036E+00 -0.71784E-04  0.10000E+02 -0.40004E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48367E+02  0.15651E+01  0.00000E+00     51  0.00000E+00      0.000
       0.3711  0.00000E+00  0.10000E+01 -0.21665E+01  0.78780E+00 -0.20302E-03  0.00000E+00  0.37106E+00 -0.16030E+01  0.32413E+00 -0.75334E-04  0.10000E+02 -0.40000E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48391E+02  0.16030E+01  0.00000E+00     52  0.00000E+00      0.000
       0.3938  0.00000E+00  0.10000E+01 -0.21153E+01  0.77618E+00 -0.20302E-03  0.00000E+00  0.39379E+00 -0.16511E+01  0.34178E+00 -0.79949E-04  0.10000E+02 -0.39993E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48421E+02  0.16511E+01  0.00000E+00     53  0.00000E+00      0.000
       0.4165  0.00000E+00  0.10000E+01 -0.20737E+01  0.77143E+00 -0.20302E-03  0.00000E+00  0.41652E+00 -0.16982E+01  0.35932E+00 -0.84564E-04  0.10000E+02 -0.40008E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48451E+02  0.16982E+01  0.00000E+00     54  0.00000E+00      0.000
       0.4393  0.00000E+00  0.10000E+01 -0.20444E+01  0.77143E+00 -0.20302E-03  0.00000E+00  0.43926E+00 -0.17447E+01  0.37685E+00 -0.89180E-04  0.10000E+02 -0.40037E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48479E+02  0.17447E+01  0.00000E+00     55  0.00000E+00      0.000
       0.4620  0.00000E+00  0.10000E+01 -0.20202E+01  0.77143E+00 -0.20302E-03  0.00000E+00  0.46199E+00 -0.17906E+01  0.39439E+00 -0.93795E-04  0.10000E+02 -0.40044E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48508E+02  0.17906E+01  0.00000E+00     56  0.00000E+00      0.000
       0.4847  0.00000E+00  0.10000E+01 -0.20047E+01  0.77143E+00 -0.20302E-03  0.00000E+00  0.48472E+00 -0.18362E+01  0.41193E+00 -0.98410E-04  0.10000E+02 -0.40049E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48536E+02  0.18362E+01  0.00000E+00     57  0.00000E+00      0.000
       0.5006  0.00000E+00  0.10000E+01 -0.20890E+01  0.76688E+00 -0.20302E-03  0.00000E+00  0.50063E+00 -0.18694E+01  0.42413E+00 -0.10164E-03  0.10000E+02 -0.40050E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48557E+02  0.18694E+01  0.00000E+00     58  0.00000E+00      0.000
       0.5213  0.00000E+00  0.10000E+01 -0.20146E+01  0.75144E+00 -0.20302E-03  0.00000E+00  0.52132E+00 -0.19111E+01  0.43967E+00 -0.10584E-03  0.10000E+02 -0.40029E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48583E+02  0.19111E+01  0.00000E+00     59  0.00000E+00      0.000
       0.5420  0.00000E+00  0.10000E+01 -0.19454E+01  0.73801E+00 -0.20302E-03  0.00000E+00  0.54201E+00 -0.19513E+01  0.45494E+00 -0.11004E-03  0.10000E+02 -0.40037E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48607E+02  0.19513E+01  0.00000E+00     60  0.00000E+00      0.000
       0.5689  0.00000E+00  0.10000E+01 -0.18930E+01  0.72588E+00 -0.20302E-03  0.00000E+00  0.56890E+00 -0.20023E+01  0.47446E+00 -0.11550E-03  0.10000E+02 -0.40047E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48638E+02  0.20023E+01  0.00000E+00     61  0.00000E+00      0.000
       0.5958  0.00000E+00  0.10000E+01 -0.18477E+01  0.71551E+00 -0.20302E-03  0.00000E+00  0.59579E+00 -0.20519E+01  0.49370E+00 -0.12096E-03  0.10000E+02 -0.40071E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48669E+02  0.20519E+01  0.00000E+00     62  0.00000E+00      0.000
       0.6227  0.00000E+00  0.10000E+01 -0.18066E+01  0.71429E+00 -0.20302E-03  0.00000E+00  0.62269E+00 -0.21005E+01  0.51291E+00 -0.12642E-03  0.10000E+02 -0.40092E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48698E+02  0.21005E+01  0.00000E+00     63  0.00000E+00      0.000
       0.6496  0.00000E+00  0.10000E+01 -0.17746E+01  0.71429E+00 -0.20302E-03  0.00000E+00  0.64958E+00 -0.21483E+01  0.53212E+00 -0.13188E-03  0.10000E+02 -0.40098E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48726E+02  0.21483E+01  0.00000E+00     64  0.00000E+00      0.000
       0.6765  0.00000E+00  0.10000E+01 -0.17517E+01  0.71429E+00 -0.20302E-03  0.00000E+00  0.67647E+00 -0.21954E+01  0.55133E+00 -0.13734E-03  0.10000E+02 -0.40110E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48754E+02  0.21954E+01  0.00000E+00     65  0.00000E+00      0.000
       0.7034  0.00000E+00  0.10000E+01 -0.17347E+01  0.71161E+00 -0.20302E-03  0.00000E+00  0.70336E+00 -0.22420E+01  0.57047E+00 -0.14280E-03  0.10000E+02 -0.40120E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48782E+02  0.22420E+01  0.00000E+00     66  0.00000E+00      0.000
       0.7303  0.00000E+00  0.10000E+01 -0.17348E+01  0.69669E+00 -0.20302E-03  0.00000E+00  0.73026E+00 -0.22887E+01  0.58920E+00 -0.14826E-03  0.10000E+02 -0.40154E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48809E+02  0.22887E+01  0.00000E+00     67  0.00000E+00      0.000
       0.7392  0.00000E+00  0.10000E+01 -0.17522E+01  0.69154E+00 -0.20302E-03  0.00000E+00  0.73925E+00 -0.23044E+01  0.59542E+00 -0.15009E-03  0.10000E+02 -0.40167E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48819E+02  0.23044E+01  0.00000E+00     68  0.00000E+00      0.000
       0.7482  0.00000E+00  0.10000E+01 -0.17197E+01  0.68705E+00 -0.20302E-03  0.00000E+00  0.74824E+00 -0.23199E+01  0.60160E+00 -0.15191E-03  0.10000E+02 -0.40176E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48828E+02  0.23199E+01  0.00000E+00     69  0.00000E+00      0.000
       0.7599  0.00000E+00  0.10000E+01 -0.17330E+01  0.68188E+00 -0.20302E-03  0.00000E+00  0.75993E+00 -0.23401E+01  0.60957E+00 -0.15428E-03  0.10000E+02 -0.40204E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48840E+02  0.23401E+01  0.00000E+00     70  0.00000E+00      0.000
       0.7751  0.00000E+00  0.10000E+01 -0.17541E+01  0.67467E+00 -0.20302E-03  0.00000E+00  0.77512E+00 -0.23668E+01  0.61982E+00 -0.15737E-03  0.10000E+02 -0.40232E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48856E+02  0.23668E+01  0.00000E+00     71  0.00000E+00      0.000
       0.7949  0.00000E+00  0.10000E+01 -0.17148E+01  0.66724E+00 -0.20302E-03  0.00000E+00  0.79488E+00 -0.24007E+01  0.63300E+00 -0.16138E-03  0.10000E+02 -0.40253E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48877E+02  0.24007E+01  0.00000E+00     72  0.00000E+00      0.000
       0.8205  0.00000E+00  0.10000E+01 -0.16770E+01  0.65852E+00 -0.20302E-03  0.00000E+00  0.82052E+00 -0.24437E+01  0.64989E+00 -0.16659E-03  0.10000E+02 -0.40301E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48903E+02  0.24437E+01  0.00000E+00     73  0.00000E+00      0.000
       0.8564  0.00000E+00  0.10000E+01 -0.16413E+01  0.65714E+00 -0.20302E-03  0.00000E+00  0.85641E+00 -0.25026E+01  0.67348E+00 -0.17387E-03  0.10000E+02 -0.40324E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48938E+02  0.25026E+01  0.00000E+00     74  0.00000E+00      0.000
       0.8923  0.00000E+00  0.10000E+01 -0.16072E+01  0.65714E+00 -0.20302E-03  0.00000E+00  0.89231E+00 -0.25603E+01  0.69707E+00 -0.18116E-03  0.10000E+02 -0.40333E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.48972E+02  0.25603E+01  0.00000E+00     75  0.00000E+00      0.000
       0.9282  0.00000E+00  0.10000E+01 -0.15847E+01  0.65714E+00 -0.20302E-03  0.00000E+00  0.92821E+00 -0.26172E+01  0.72065E+00 -0.18845E-03  0.10000E+02 -0.40360E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.49006E+02  0.26172E+01  0.00000E+00     76  0.00000E+00      0.000
       0.9641  0.00000E+00  0.10000E+01 -0.15649E+01  0.64240E+00 -0.20302E-03  0.00000E+00  0.96410E+00 -0.26733E+01  0.74371E+00 -0.19574E-03  0.10000E+02 -0.40425E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.49038E+02  0.26733E+01  0.00000E+00     77  0.00000E+00      0.000
       1.0000  0.00000E+00  0.10000E+01 -0.15514E+01  0.62922E+00 -0.20302E-03  0.00000E+00  0.10000E+01 -0.27290E+01  0.76630E+00 -0.20302E-03  0.10000E+02 -0.40489E+03 -0.43538E+03  0.00000E+00  0.00000E+00  0.49071E+02  0.27290E+01  0.00000E+00     78  0.00000E+00      0.000
