 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  30. 6.2026    Time:  22:51:37
 Units: L = cm   , T = days , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  15   -28.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  16   -30.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  17   -32.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  18   -34.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  19   -36.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  20   -38.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  21   -40.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  22   -42.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  23   -44.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  24   -46.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  25   -48.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  26   -50.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  27   -52.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  28   -54.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  29   -56.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  30   -58.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  31   -60.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  32   -62.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  33   -64.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  34   -66.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  35   -68.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  36   -70.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  37   -72.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  38   -74.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  39   -76.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  40   -78.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  41   -80.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  42   -82.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  43   -84.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  44   -86.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  45   -88.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  46   -90.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  47   -92.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  48   -94.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  49   -96.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  50   -98.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  51  -100.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  52  -102.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  53  -104.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  54  -106.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  55  -108.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  56  -110.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  57  -112.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  58  -114.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  59  -116.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  60  -118.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  61  -120.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  62  -122.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  63  -124.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  64  -126.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  65  -128.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  66  -130.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  67  -132.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  68  -134.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  69  -136.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  70  -138.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  71  -140.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  72  -142.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  73  -144.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  74  -146.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  75  -148.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  76  -150.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  77  -152.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  78  -154.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  79  -156.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  80  -158.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  81  -160.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  82  -162.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  83  -164.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  84  -166.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  85  -168.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  86  -170.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  87  -172.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  88  -174.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  89  -176.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  90  -178.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  91  -180.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  92  -182.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  93  -184.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  94  -186.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  95  -188.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  96  -190.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  97  -192.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  98  -194.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  99  -196.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
 100  -198.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
 101  -200.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
end


 Time:        1.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000      10.000 0.3841   0.7829E+00  0.0000E+00 -0.1551E+01  0.0000E+00      -1  -0.198E+01   20.00
   2    -2.0000       8.037 0.3841   0.7829E+00  0.0000E+00 -0.1551E+01  0.0000E+00      -1  -0.198E+01   20.00
   3    -4.0000       6.074 0.3841   0.7829E+00  0.0000E+00 -0.1551E+01  0.0000E+00      -1  -0.198E+01   20.00
   4    -6.0000       4.111 0.3841   0.7829E+00  0.0000E+00 -0.1551E+01  0.0000E+00      -1  -0.198E+01   20.00
   5    -8.0000       2.147 0.3841   0.7829E+00  0.0000E+00 -0.1551E+01  0.0000E+00      -1  -0.198E+01   20.00
   6   -10.0000      -0.551 0.3840   0.5378E+00  0.2805E-03 -0.1548E+01  0.0000E+00      -1  -0.198E+01   20.00
   7   -12.0000      -6.463 0.3806   0.2430E+00  0.6928E-03 -0.1518E+01  0.0000E+00      -1  -0.194E+01   20.00
   8   -14.0000     -22.351 0.3677   0.9072E-01  0.8624E-03 -0.1385E+01  0.1342E-01      -1  -0.177E+01   20.00
   9   -16.0000     -67.390 0.3327   0.1797E-01  0.6650E-03 -0.1041E+01  0.2619E-01      -1  -0.133E+01   20.00
  10   -18.0000    -234.482 0.2676   0.1051E-02  0.2338E-03 -0.4621E+00  0.2500E-01      -1  -0.590E+00   20.00
  11   -20.0000    -663.047 0.2162   0.6379E-04  0.6729E-04 -0.6074E-01  0.2381E-01      -1  -0.776E-01   20.00
  12   -22.0000    -713.076 0.2131   0.5213E-04  0.6118E-04 -0.5414E-03  0.2262E-01      -1  -0.691E-03   20.00
  13   -24.0000    -695.375 0.2142   0.5618E-04  0.6330E-04  0.4569E-03  0.2143E-01      -1   0.584E-03   20.00
  14   -26.0000    -676.616 0.2154   0.6047E-04  0.6554E-04  0.5070E-03  0.2024E-01      -1   0.648E-03   20.00
  15   -28.0000    -657.835 0.2166   0.6476E-04  0.6779E-04  0.5430E-03  0.1905E-01      -1   0.694E-03   20.00
  16   -30.0000    -639.078 0.2177   0.6906E-04  0.7004E-04  0.5787E-03  0.1786E-01      -1   0.739E-03   20.00
  17   -32.0000    -620.314 0.2189   0.7335E-04  0.7229E-04  0.6152E-03  0.1667E-01      -1   0.786E-03   20.00
  18   -34.0000    -601.531 0.2201   0.7764E-04  0.7454E-04  0.5652E-03  0.1548E-01      -1   0.722E-03   20.00
  19   -36.0000    -587.336 0.2213   0.8536E-04  0.7733E-04  0.5070E-03  0.1429E-01      -1   0.648E-03   20.00
  20   -38.0000    -573.768 0.2225   0.9345E-04  0.8018E-04  0.5404E-03  0.1310E-01      -1   0.690E-03   20.00
  21   -40.0000    -560.205 0.2237   0.1015E-03  0.8303E-04  0.5870E-03  0.1190E-01      -1   0.750E-03   20.00
  22   -42.0000    -546.646 0.2249   0.1096E-03  0.8587E-04  0.6335E-03  0.1071E-01      -1   0.809E-03   20.00
  23   -44.0000    -533.090 0.2261   0.1177E-03  0.8872E-04  0.6800E-03  0.9524E-02      -1   0.869E-03   20.00
  24   -46.0000    -519.541 0.2273   0.1258E-03  0.9156E-04  0.7261E-03  0.8333E-02      -1   0.927E-03   20.00
  25   -48.0000    -506.001 0.2284   0.1339E-03  0.9440E-04  0.7718E-03  0.7143E-02      -1   0.986E-03   20.00
  26   -50.0000    -492.481 0.2296   0.1419E-03  0.9724E-04  0.8156E-03  0.5952E-02      -1   0.104E-02   20.00
  27   -52.0000    -479.014 0.2308   0.1500E-03  0.1001E-03  0.8619E-03  0.4762E-02      -1   0.110E-02   20.00
  28   -54.0000    -465.496 0.2320   0.1580E-03  0.1029E-03  0.7911E-03  0.3571E-02      -1   0.101E-02   20.00
  29   -56.0000    -455.089 0.2332   0.1728E-03  0.1065E-03  0.6943E-03  0.2381E-02      -1   0.887E-03   20.00
  30   -58.0000    -445.394 0.2344   0.1877E-03  0.1100E-03  0.6566E-03  0.1190E-02      -1   0.839E-03   20.00
  31   -60.0000    -437.006 0.2354   0.2005E-03  0.1130E-03  0.2806E-03  0.0000E+00      -1   0.358E-03   20.00
  32   -62.0000    -435.588 0.2356   0.2027E-03  0.1135E-03 -0.1214E-03  0.0000E+00      -1  -0.155E-03   20.00
  33   -64.0000    -435.404 0.2356   0.2030E-03  0.1136E-03 -0.1926E-03  0.0000E+00      -1  -0.246E-03   20.00
  34   -66.0000    -435.385 0.2356   0.2030E-03  0.1136E-03 -0.2020E-03  0.0000E+00      -1  -0.258E-03   20.00
  35   -68.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  36   -70.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  37   -72.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  38   -74.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  39   -76.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  40   -78.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  41   -80.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  42   -82.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  43   -84.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  44   -86.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  45   -88.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  46   -90.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  47   -92.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  48   -94.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  49   -96.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  50   -98.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  51  -100.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  52  -102.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  53  -104.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  54  -106.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  55  -108.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  56  -110.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  57  -112.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  58  -114.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  59  -116.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  60  -118.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  61  -120.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  62  -122.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  63  -124.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  64  -126.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  65  -128.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  66  -130.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  67  -132.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  68  -134.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  69  -136.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  70  -138.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  71  -140.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  72  -142.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  73  -144.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  74  -146.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  75  -148.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  76  -150.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  77  -152.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  78  -154.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  79  -156.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  80  -158.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  81  -160.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  82  -162.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  83  -164.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  84  -166.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  85  -168.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  86  -170.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  87  -172.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  88  -174.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  89  -176.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  90  -178.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  91  -180.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  92  -182.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  93  -184.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  94  -186.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  95  -188.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  96  -190.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  97  -192.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  98  -194.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
  99  -196.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
 100  -198.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
 101  -200.0000    -435.383 0.2356   0.2030E-03  0.1136E-03 -0.2030E-03  0.0000E+00      -1  -0.259E-03   20.00
end


 Time:        2.0000


